RawTable,CleansedTable,RawColumnName,CleansedColumnName,DataType,TransformTag,CustomTransform,Lookup
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PERIODTYPE,financialPeriodBreakdown,String,,,
raw.ppm_0rpm_port_guid_attr,cleansed.ppm_0rpm_port_guid_attr,PERIOD_TYPE,financialPeriodType,String,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,GJAHR,fiscalYear,Integer,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZFMIS,fmisProjectId,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZFMIS,fmisProjectId,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,FMIS_ID,fmisProjectID,String,,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,DECISION_DATE,forecastedDecisionDate,date,str-yyyy-mm-dd-to-date,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,FORECAST_FINISH,forecastFinishdate,date,str-yyyy-mm-dd-to-date,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,FORECAST_FINISH,forecastFinishDate,Date,str-yyyy-mm-dd-to-date,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,FORECAST_START,forecastForecastedstart,date,str-yyyy-mm-dd-to-date,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,FORECAST_START,forecastStart,Date,str-yyyy-mm-dd-to-date,,
raw.ppm_rpsco,cleansed.ppm_rpsco,GEBER,fund,String,,,
raw.ppm_0inm_initiative_guid_attr,cleansed.ppm_0inm_initiative_guid_attr,IS_GLOBAL,globalTemplate,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,IS_GLOBAL,globalTemplate,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PTYPE,group,String,,,
raw.ppm_0inm_initiative_guid_attr,cleansed.ppm_0inm_initiative_guid_attr,GUID,GUID,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZGUID,GUID,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZGUID,Guid,String,,,
raw.ppm_rpm_relation_d,cleansed.ppm_rpm_relation_d,GUID,Guid,String,,,
raw.ppm_rpm_relation_d,cleansed.ppm_rpm_relation_d,GUID1,guid1,String,,,
raw.ppm_rpm_relation_d,cleansed.ppm_rpm_relation_d,GUID2,guid2,String,,,
raw.ppm_0rpm_port_guid_attr,cleansed.ppm_0rpm_port_guid_attr,EA_DUMMY,guidDummyxRPMAttributes,String,,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,GUID,guidforApplicationObjects,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,GUID_ODP,GUIDODP,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,GUID,guidsPSObjects,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,GUID,guidsPSObjects,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,INCIDENTS_STATUS,incidentsStatus,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZINIT,initiative,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZINIT,initiative,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZINID,initiativeDescription,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZINID,initiativeDescription,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,INITIATIVE_GUID,initiativeGuid,String,,,
raw.ppm_0inm_initiative_guid_attr,cleansed.ppm_0inm_initiative_guid_attr,EXTERNAL_ID,initiativeID,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZ_INVEST_INI,investmentInitiative,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZ_INVEST_INI,investmentInitiative,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZIMPRF,investmentMeasureProfile,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZIMPRF,investmentMeasureProfile,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,COSTL,ipartBudget,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZSIRD,ipartSIRId,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZSIRD,ipartSIRId,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,SIR_ID,ipartSIRID,String,,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,ITEM_TYPE,item_type,string,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,ITEM_CLASS,itemClassification,String,,,
raw.ppm_0inm_initiative_guid_attr,cleansed.ppm_0inm_initiative_guid_attr,ITEM_GUID,itemGUID,String,,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,ITEM_GUID,itemGuid,String,,,
raw.ppm_0rpm_decision_id_text,cleansed.ppm_0rpm_decision_id_text,ITEM_TYPE,itemType,String,,,
raw.ppm_0rpm_item_type_text,cleansed.ppm_0rpm_item_type_text,ITEM_TYPE,itemType,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,ITEM_TYPE,itemType,String,,,
raw.ppm_0rpm_item_type_text,cleansed.ppm_0rpm_item_type_text,ITEM_TYPE_T,itemTypeText,String,,,
raw.ppm_0inm_initiative_guid_attr,cleansed.ppm_0inm_initiative_guid_attr,LAST_CHANGED_BY,lastChangedBy,String,,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,CHANGED_BY,lastChangedBy,String,,,
raw.ppm_0inm_initiative_guid_attr,cleansed.ppm_0inm_initiative_guid_attr,LAST_CHANGED_ON,lastChangedDate,Datetime,int-utc-to-sydney-datetime,,
raw.ppm_0inm_initiative_guid_text,cleansed.ppm_0inm_initiative_guid_text,LAST_CHANGED_ON,lastChangedDate,Datetime,int-utc-to-sydney-datetime,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,CHANGED_ON,lastChangedDate,TimeStamp,str-dd-MMM-yyyy-HH-mm-to-timestamp,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZPUBLDATE,lastPublishedDate,date,str-yyyy-mm-dd-to-date,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZPUBLDATE,lastPublishedDate,date,str-yyyy-mm-dd-to-date,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZSYNCDATE,lastSynchronizationDate,date,str-yyyy-mm-dd-to-date,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZSYNCDATE,lastSynchronizationDate,date,str-yyyy-mm-dd-to-date,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,STUFE,levelProjectHierarchy,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,TTYPE,likelihood,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZ_MPA_ID,majorProjectAssociationList,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZ_MPA_ID,majorProjectAssociationList,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,MASTER_ITEM_GUID,masterItemGUID,String,,,
raw.ppm_0wbs_elemt_text,cleansed.ppm_0wbs_elemt_text,TXTMD,mediumDescription,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZMUNICIPALITY,municipality,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZMUNICIPALITY,municipality,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,NPV,netPresentValueManual,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZ_NETWORK,network,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZ_NETWORK,network,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,SCOPE,objectClass,String,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,TRGKZ,objectIndicator,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,OBJNR,objectNumber,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,OBJNR,objectNumber,String,,,
raw.ppm_ihpa,cleansed.ppm_ihpa,OBJNR,objectNumber,String,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,OBJNR,objectNumber,String,,,
raw.ppm_ihpa,cleansed.ppm_ihpa,OBTYP,objectType,String,,,
raw.ppm_rpm_status_t,cleansed.ppm_rpm_status_t,Object Type Text,objectTypeStatus,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,GUID_ODP,odpGuid,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,GUID16_ODP,odpGuid16,String,,,
raw.ppm_ihpa,cleansed.ppm_ihpa,INHER,orginDataIndicator,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,OVERALL_STATUS,overallStatus,String,,,
raw.ppm_0rpm_port_guid_attr,cleansed.ppm_0rpm_port_guid_attr,PARENT_GUID,parentGUID,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PARENT_GUID,parentGuid,String,,,
raw.ppm_rpm_relation_d,cleansed.ppm_rpm_relation_d,PARENT_GUID,parentGuid,String,,,
raw.ppm_ihpa,cleansed.ppm_ihpa,PARNR,partner,String,,,
raw.ppm_ihpa,cleansed.ppm_ihpa,PARVW,partnerFunction,String,,,
raw.ppm_ihpa,cleansed.ppm_ihpa,TZONSP,partnerTimeZone,String,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,PERBL,periodBlock,Integer,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP00,periodValue0,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP01,periodValue01,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP02,periodValue02,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP03,periodValue03,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP04,periodValue04,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP05,periodValue05,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP06,periodValue06,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP07,periodValue07,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP08,periodValue08,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP09,periodValue09,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP10,periodValue10,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP11,periodValue11,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP12,periodValue12,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP13,periodValue13,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP14,periodValue14,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP15,periodValue15,Float,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,WLP16,periodValue16,Float,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,VERNR,personResponsible,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,VERNR,personResponsible,String,,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,PLAN_FINISH,planFinishdate,date,str-yyyy-mm-dd-to-date,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,PLANNED_DEC_DATE,plannedDecisiondate,date,str-yyyy-mm-dd-to-date,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PLANNED_FINISH,plannedFinishDate,Date,str-yyyy-mm-dd-to-date,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PLANNED_START,plannedStartDate,Date,str-yyyy-mm-dd-to-date,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PLANNED_WORK_STATUS,plannedWorkStatus,String,,,
raw.ppm_rpsco,cleansed.ppm_rpsco,VERSN,planningVersion,String,,,
raw.ppm_0rpm_decision_guid_attr,cleansed.ppm_0rpm_decision_guid_attr,PLAN_START,planStartdate,date,str-yyyy-mm-dd-to-date,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,WERKS,plant,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,WERKS,plant,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZPRODUCT,plantSection,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZPRODUCT,plantSection,String,,,
raw.ppm_0rpm_port_guid_attr,cleansed.ppm_0rpm_port_guid_attr,PORTFOLIO_TYPE,portfolio_typeKey,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZPFDS,portfolioDescription,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZPFDS,portfolioDescription,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,FRCST_BGTANNUAL,portfolioForecastedBudgetAnnual,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,FRCST_BGT_TOTAL,portfolioForecastedBudgetTotal,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,FRCST_COSTTOTAL,portfolioForecastedCostTotal,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,FRCST_COST_YTD,portfolioForecastedCostYTD,String,,,
raw.ppm_0rpm_port_guid_attr,cleansed.ppm_0rpm_port_guid_attr,PORTFOLIO_GUID,portfolioGUID,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PORTFOLIO_GUID,portfolioGuid,String,,,
raw.ppm_rpm_relation_d,cleansed.ppm_rpm_relation_d,PORTFOLIO_GUID,portfolioGuid,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZPFID,portfolioID,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZPFID,portfolioId,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PORTFL_ITEM_GUID,portfolioItemGUID,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZPRIM,primeId,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,ZZPRIM,primeId,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PRIME_ID,primeId,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,PSPRI,priority,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PRIORITY_GROUP,priorityGroup,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PROBC,probabilityOfCommercialSuccess,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PROBT,probabilityOfTechnicalSuccess,String,,,
raw.ppm_tcj4t,cleansed.ppm_tcj4t,PROFI_TXT,profileText,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,PRCTR,profitCenter,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,PRCTR,profitCenter,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PROFIT_CENTRE,profitCentre,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PROFIT_CENTRE_NAME,profitcentreDescription,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,PROGRAM_MILESTONE_STATUS,programMilestoneStatus,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,VGSBR,projectBusinessArea,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,VBUKR,projectCompanyCode,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,VKOKR,projectControllingArea,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,PSPID,projectDefinition,String,,,
raw.ppm_0project_text,cleansed.ppm_0project_text,PSPID,projectDefinition,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,PSPID,projectDefinition,String,,,
raw.ppm_0wbs_elemt_text,cleansed.ppm_0wbs_elemt_text,PSPID,projectDefinition,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,PROEX,projectDefinitionExternal,String,,,
raw.ppm_0project_text,cleansed.ppm_0project_text,TXTMD,projectDescriptionMedium,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,GEOGRAPHY,projectGeography,String,,,
raw.ppm_rpm_item_d,cleansed.ppm_rpm_item_d,LOCATION,projectLocation,String,,,
raw.ppm_0rpm_bucket_guid_id_text,cleansed.ppm_0rpm_bucket_guid_id_text,GUID,projectPlanningGUID,String,,,
raw.ppm_0rpm_port_guid_id_text,cleansed.ppm_0rpm_port_guid_id_text,GUID,projectPlanningGUID,String,,,
raw.ppm_0inm_initiative_guid_text,cleansed.ppm_0inm_initiative_guid_text,TEXTU,projectPlanningShortText,String,,,
raw.ppm_0project_attr,cleansed.ppm_0project_attr,ZZPROFL,projectProfile,String,,,
raw.ppm_tcj4t,cleansed.ppm_tcj4t,PROFIDPROJ,projectProfile,String,,,
raw.ppm_0wbs_elemt_attr,cleansed.ppm_0wbs_elemt_attr,PRART,projectType,String,,,
raw.ppm_zept_sub_delpart,cleansed.ppm_zept_sub_delpart,PRART,projectType,String,,,
