RawTable,CleansedTable,RawColumnName,CleansedColumnName,DataType,TransformTag,CustomTransform,Lookup
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,ORG_PARTNER_PFT,partnerFunctionCategory,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,ORG_PROFILID,organisationDataProfile,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,ORG_UNIT,organisationUnit,String,,,
raw.crm_0crm_proc_type_text,cleansed.crm_0crm_proc_type_text,P_DESCRIPTION,processTypeDescription,String,trim,,
raw.crm_0crm_proc_type_text,cleansed.crm_0crm_proc_type_text,P_DESCRIPTION_20,processTypeShortDescription,String,trim,,
raw.crm_crmc_erms_cat_hi,cleansed.crm_crmc_erms_cat_hi,PARE_GUID,parentGUID,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,PART_DETERM_PROC,partnersDeterminationProcedure,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,PARTNER_DUMMY,partnerDummyFunction,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,PARTNER_FCT,partnerFunctionCode,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,PARTNER_FCT,partnerFunctionDescription,String,,,lookup-crm-partner-function-text
raw.crm_crmc_partner_ft,cleansed.crm_crmc_partner_ft,PARTNER_FCT,partnerFunctionCode,String,trimcoalesce,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,PARTNER_GUID,partnerGUID,String,trimcoalesce,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,PARTNER_NO,partnerNumber,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,PARTNER_SRC_SYS,partnerSourceSystem,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PATH_GUID,pathGUID,String,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,PERSISTVALUES,saveCompletedQuestionnairesFlag,String,flag-x-yes-no,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PERSON_RESP,responsibleEmployeeNumber,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PERSON_RESP,employeeResponsibleNumber,String,trim,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PH_CLASS,documentClass,String,,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,PH_CLASS,documentClass,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PHIO_ID,documentID,String,,,
raw.crm_crmorderphf,cleansed.crm_crmorderphf,PHIO_ID,documentID,String,trimcoalesce,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PLANNED_FROM,plannedFromDate,Date,str-yyyy-mm-dd-to-date,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PLANNED_TO,plannedToDate,Date,str-yyyy-mm-dd-to-date,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,PON_PRODID_CHECK,ponProductIDCheck,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,PON_VALID,ponValid,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,POSNO,segmentDocType,Bigint,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,POSTING_DATE,postingDate,Date,str-yyyy-mm-dd-to-date,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,POSTPROCESS_FROM,postProcessingFrom,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PRED_ACT_GUID,precedingActivityGUID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PRED_ACT_GUID,predActGUID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PRED_LEAD_GUID,predLeadGUID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PRED_OPPT_GUID,predOpptGUID,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PREDEC_OBJKEY,precedingTransactionGUID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PREDEC_OBJKEY,precedingObjectGUID,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PREDEC_OBJTYPE,precedingDocumentObjectType,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PREDEC_OBJTYPE,precedingObjectType,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PRIORITY,activityPriorityCode,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PRIORITY,priority,Integer,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PRIVATE_FLAG,privateFlag,String,flag-x-true-false,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PROBLEM_GUID,problemGUID,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,PROCESS_BLOCKED,processBlocked,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PROCESS_CATALOG,processCatalogCode,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PROCESS_CATEGORY,processCategoryCode,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PROCESS_CODE,processCode,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PROCESS_CODEGR,processCodeGroup,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PROCESS_OBJTYPE,precedingObjectType,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PROCESS_TYPE,processType,String,,,lookup-crm-process-type
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PROCESS_TYPE,processTypeCode,String,,,
raw.crm_0crm_proc_type_text,cleansed.crm_0crm_proc_type_text,PROCESS_TYPE,processTypeCode,String,trimcoalesce,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PROCESS_TYPE,processTypeCode,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PROCESS_TYPE,processType,String,,,lookup-crm-process-type
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,PROCESS_TYPE,processTypeCode,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,PROD_DESC_SRCH,searchProductDescription,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,PROD_DET_PROC,productSubstitution,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,PROFILE_TYPE,subjectProfileCategory,String,,,
raw.crm_crmd_srv_osset,cleansed.crm_crmd_srv_osset,PROFILE_TYPE,objectSubjectProfileType,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP01,featureAttribute1,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP02,featureAttribute2,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP03,featureAttribute3,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP04,featureAttribute4,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP05,featureAttribute5,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP06,featureAttribute6,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP07,featureAttribute7,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP08,featureAttribute8,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP09,featureAttribute9,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,PROP10,featureAttribute10,String,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,PUBLIC_SVY,publicSurveyFlag,String,flag-x-yes-no,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PURCH_GROUP,purchGroupNumber,Integer,trim,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PURCH_ORG,purchOrganisationNumber,Integer,trim,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,PURCH_ORG_RESP,purchOrganisationResponsibleNumber,Integer,trim,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,QSTNNR,questionnaire,String,trimcoalesce,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,QUALITY,qualityDefect,String,,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,QUEST,question,String,trimcoalesce,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,QUEST_ID,questionID,String,,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,QUEST_TYPE,questionType,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,QUOT_VALID_TS,validTimestamp,Datetime,int-utc-to-sydney-datetime,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,QUOTATIO_MESSAGE,quotationMessage,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,REC_PRIORITY,recommendedPriority,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,RECORDMODE,recordMode,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,REF_BUAG_ID,numberBusinessAgreement,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,REF_CONF_PROD_GU,efConfProductGUID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,REF_CONF_PROD_ID,refConfProductID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,REF_IOBJECT_GUID,refObjectGUID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,REF_IOBJECT_ID,refObjectID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,REF_NO_ITEMS,orderItemNumber,Integer,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,REF_OBJ_FAM,refObjectFamily,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,REF_PROD_GUID,refProductGUID,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,REF_PROD_ID,refProductID,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,REFERRENCE_DOC,referenceDocument,String,,,
raw.crm_crmc_partner_ft,cleansed.crm_crmc_partner_ft,REGISTRATOR,registrator,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,RELATION_PARTNER,relationPartner,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,RELATIONID,relationID,String,trimcoalesce,,
raw.crm_skwg_brel,cleansed.crm_skwg_brel,RELTYPE,relationshipType,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,REQ_END_DATE,requestEndDate,Datetime,int-utc-to-sydney-datetime,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,REQ_START_DATE,requestStartDate,Datetime,int-utc-to-sydney-datetime,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,RESOLUTION_1,resolutionNote1,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,RESOLUTION_2,resolutionNote2,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,RESOLUTION_3,resolutionNote3,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,RESOLUTION_OVERFLOW,resolutionOverflowIndicator,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,RESP_AGENT,responsibleAgent,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,RESP_AT_PART,personResponibleAtPartner,String,,,
raw.crm_crmc_erms_cat_as,cleansed.crm_crmc_erms_cat_as,RESP_USER,changedBy,String,,,
raw.crm_crmc_erms_cat_ct,cleansed.crm_crmc_erms_cat_ct,RESP_USER,changedBy,String,,,
raw.crm_crmc_erms_cat_ca,cleansed.crm_crmc_erms_cat_ca,RESP_USER,changedBy,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,RESPONSE_TIME,responseTime,Double,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,RISK,risk,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SALES_EMPLOYEE,salesEmployeeNumber,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,SALES_EMPLOYEE,salesEmployeeNumber,String,trim,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SALES_GROUP,salesGroupNumber,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,SALES_GROUP,salesGroupNumber,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SALES_OFFICE,salesOfficeNumber,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,SALES_OFFICE,salesOffice,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SALES_ORG,salesOrganisationNumber,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,SALES_ORG,salesOrganisationNumber,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SALES_ORG_RESP,salesOrganisationResponsibleNumber,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,SALES_ORG_RESP,salesOrganisationResponsibleNumber,Integer,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,SALESPARTNER,salesPartnerNumber,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,SC_VALID,solutionConfiguratorValid,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SCENARIO,scenarioID,String,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,SCHEMAVERSION,versionNumberSurveySchema,Integer,,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,SECOND_AGENT,secondAgent ,String,,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,SECOND_ORG_UNIT,secondOrganisationUnit,String,,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,SECONDARY,secondaryObject,String,,,
raw.crm_crmd_erms_contnt,cleansed.crm_crmd_erms_contnt,SEQ_NO,seqNumber,String,trimcoalesce,,
raw.crm_crmd_brelvonae,cleansed.crm_crmd_brelvonae,SEQNO,sequenceNumber,Bigint,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SERVICE_ORG,serviceOrganisationNumber,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,SERVICE_ORG,serviceOrganisationNumber,Integer,trim,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SERVICE_ORG_RESP,serviceOrganisationResponsibleNumber,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,SERVICE_ORG_RESP,serviceOrganisationResponsibleNumber,Integer,trim,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SERVICE_TEAM,serviceTeam,String,,"concat('OU',service_team)",lookup-crm-service-team
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SERVICE_TEAM,serviceTeamCode,String,,"concat('OU',service_team)",
raw.crm_crmd_survey,cleansed.crm_crmd_survey,SET_GUID,setGUID,String,,,
raw.crm_crmc_partner_ft,cleansed.crm_crmc_partner_ft,SHORT_DESC,partnerFunctionShortDescription,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,SOLD_TO_PARTY,soldToParty,String,,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,SORT,sortField,Integer,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,START_TMSP,startTimestamp,Datetime,int-utc-to-sydney-datetime,,
raw.crm_crm_jcds,cleansed.crm_crm_jcds,STAT,objectStatus,String,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,STATE,state,Integer,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,STATUS,status,String,,"concat(USER_STAT_PROC,'||',status)",lookup-crm-status-text
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,STATUS,statusCode,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,STATUS,emailStatusCode,String,,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,STATUS,emailStatus,String,,,lookup-crm-email-status
raw.crm_crm_svy_db_svs,cleansed.crm_crm_svy_db_svs,STATUS,surveyValuesStatus,String,,,
raw.crm_crmd_erms_stas_t,cleansed.crm_crmd_erms_stas_t,STATUS_ID,emailStatusID,String,trimcoalesce,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,STATUS_OBJ_TYPE,statusObjectType,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,STATUS_SYSTEM,statusSystem,String,,,
raw.crm_crmd_partner,cleansed.crm_crmd_partner,STD_BP_ADDRESS,standardBusinessPartnerAddressFlag,String,flag-x-yes-no,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,STEP_DIRECTION,stepDirection,String,,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,STEP_NO,stepNumber,Bigint,,,
raw.crm_crmorderphio,cleansed.crm_crmorderphio,STOR_CAT,storeageCategory,String,,,
raw.crm_tj30t,cleansed.crm_tj30t,STSMA,statusProfile,String,trimcoalesce,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,STSMA,statusProfile,String,,,
raw.crm_crmd_erms_contnt,cleansed.crm_crmd_erms_contnt,SUBJECT,subject,String,,,
raw.crm_crmd_srv_osset,cleansed.crm_crmd_srv_osset,SUBJECT_PROFILE,objectSubjectProfile,String,,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,SUMMARY_1,summaryDescription1,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,SUMMARY_1,summaryNote1,String,,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,SUMMARY_2,summaryDescription2,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,SUMMARY_2,summaryNote2,String,,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,SUMMARY_3,summaryDescription3,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,SUMMARY_3,summaryNote3,String,,,
raw.crm_zcs_long_text_act,cleansed.crm_zcs_long_text_act,SUMMARY_OVERFLOW,summaryOverflowFlag,String,,,
raw.crm_zcs_long_text_f,cleansed.crm_zcs_long_text_f,SUMMARY_OVERFLOW,summaryOverflowIndicator,String,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,SUPPORTBW,evaluationSurveysBusinessWarehouseFlag,String,flag-x-yes-no,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,SUPPORTQUERIES,simpleEvaluationSurveysFlag,String,flag-x-yes-no,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,SURVEY,survey,String,trimcoalesce,,
raw.crm_crmd_survey,cleansed.crm_crmd_survey,SURVEY_GUID,surveyGUID,String,trimcoalesce,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,SURVEY_ID,surveyID,String,,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,SURVEY_VERSION,surveyVersion,Integer,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,SURVEYGUID,surveyGUID,String,,,
raw.crm_crm_svy_db_svs,cleansed.crm_crm_svy_db_svs,SURVEYID,surveyID,String,trimcoalesce,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,SURVEYID,surveyID,String,trimcoalesce,,
raw.crm_crm_svy_db_svs,cleansed.crm_crm_svy_db_svs,SURVEYVERSION,surveyVersion,Integer,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,SURVEYVERSION,surveyVersion,Integer,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,TAX_RELEVANT,taxRelevantIndicator,String,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDFDATE,createdDate,Date,str-yyyy-mm-dd-to-date,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDFDATE,createdDateTime,Timestamp,,"to_timestamp ( concat( trim(TDFDATE) , ' ' , trim(TDFTIME)))",
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDFRELES,noteRelease,String,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDFTIME,createdTime,String,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDFUSER,createdBy,String,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDID,noteTypeCode,String,trimcoalesce,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDLDATE,changedDate,Date,str-yyyy-mm-dd-to-date,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDLDATE,changedDatetime,Timestamp,,"to_timestamp ( concat( trim(TDLDATE) , ' ' , trim(TDLTIME)))",
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDLRELES,noteChangeRelease,String,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDLTIME,changedTime,String,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDLUSER,changeBy,String,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDNAME,noteID,String,trimcoalesce,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDOBJECT,applicationObject,String,trimcoalesce,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDTITLE,noteTitle,String,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDTXTLINES,noteLineNum,Integer,,,
raw.crm_zpstxhwithcguid,cleansed.crm_zpstxhwithcguid,TDVERSION,noteVersion,Integer,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,TEMPLATE_NAME,folderTemplate,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,TEMPLATE_PROFILE,templateProfile,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,TEMPLATE_TYPE,templateType,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,TEMPLATE_TYPE,templateType,String,,,
raw.crm_0crm_sales_act_1,cleansed.crm_0crm_sales_act_1,TERR_GUID,territoryGUID,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,TERRITORY_CHECK,territoryCheck,String,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,TESTPASSED,submitTestRanCorrectlyFlag,String,flag-x-yes-no,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,TESTVALUEGUID,surveyValuesGUID,String,,,
raw.crm_crm_svy_db_s,cleansed.crm_crm_svy_db_s,TESTVALUEVERSION,testValueSurveyVersion,Integer,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,TEXT_PROCEDURE,determinationProcedure,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,TIMEPROFILE,timeProfile,String,,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,TIMESTAMP,serviceSubjectTimeStamp,Timestamp,int-to-datetime,,
raw.crm_crmd_erms_header,cleansed.crm_crmd_erms_header,TOBE_DELETED,toBeDeleted,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,TOTAL_DURA_UNIT,totalDurationUnit,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,TOTAL_DURATION,totalDuration,"DECIMAL(15,2)",,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,TOTAL_DURATION,totalDurationStep,Double,,,
raw.crm_crmd_erms_step,cleansed.crm_crmd_erms_step,TRANSFER_NO,connectionStepTransferNumber,Bigint,,,
raw.crm_crmc_erms_cat_hi,cleansed.crm_crmc_erms_cat_hi,TREE_GUID,categoryTreeGUID,String,trimcoalesce,,
raw.crm_crmc_erms_cat_hi,cleansed.crm_crmc_erms_cat_hi,TREE_TYPE,categoryTreeType,String,trimcoalesce,,
raw.crm_scapptseg,cleansed.crm_scapptseg,TST_FROM,apptStartDatetime,Datetime,double-to-datetime,,
raw.crm_scapptseg,cleansed.crm_scapptseg,TST_TO,apptEndDatetime,Datetime,double-to-datetime,,
raw.crm_crmc_erms_cat_as,cleansed.crm_crmc_erms_cat_as,TSTAMP_CREATE,createdDatetime,Timestamp,int-utc-to-sydney-datetime,,
raw.crm_crmc_erms_cat_ct,cleansed.crm_crmc_erms_cat_ct,TSTAMP_CREATE,createdDatetime,Timestamp,int-utc-to-sydney-datetime,,
raw.crm_crmc_erms_cat_ca,cleansed.crm_crmc_erms_cat_ca,TSTAMP_CREATE,createdDatetime,Timestamp,int-utc-to-sydney-datetime,,
raw.crm_crmc_erms_cat_as,cleansed.crm_crmc_erms_cat_as,TSTAMP_MODIFY,modifyDatetime,Timestamp,int-utc-to-sydney-datetime,,
raw.crm_crmc_erms_cat_ct,cleansed.crm_crmc_erms_cat_ct,TSTAMP_MODIFY,modifyDatetime,Timestamp,int-utc-to-sydney-datetime,,
raw.crm_crmc_erms_cat_ca,cleansed.crm_crmc_erms_cat_ca,TSTAMP_MODIFY,modifyDatetime,Timestamp,int-utc-to-sydney-datetime,,
raw.crm_scapttxt,cleansed.crm_scapttxt,TXT_LONG,apptTypeDescription,String,,,
raw.crm_scapptseg,cleansed.crm_scapptseg,TXT_PUB_ID,txtPubID,String,,,
raw.crm_tj30t,cleansed.crm_tj30t,TXT04,statusShortDescription,String,trim,,
raw.crm_tj30t,cleansed.crm_tj30t,TXT30,status,String,trim,,
raw.crm_crm_svy_re_quest,cleansed.crm_crm_svy_re_quest,TXTLG,longDescription ,String,,,
raw.crm_skwg_brel,cleansed.crm_skwg_brel,TYPEID_A,typeIDA,String,,,
raw.crm_skwg_brel,cleansed.crm_skwg_brel,TYPEID_B,typeIDB,String,,,
raw.crm_crm_jcds,cleansed.crm_crm_jcds,UDATE,changeAt,Date,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,URGENCY,urgency,String,,,
raw.crm_0crm_srv_req_inci_h,cleansed.crm_0crm_srv_req_inci_h,USER_STAT_PROC,statusProfile,String,,,
raw.crm_crmc_proc_type,cleansed.crm_crmc_proc_type,USER_STAT_PROC,userStatusProfile,String,,,
raw.crm_crmd_srv_subject,cleansed.crm_crmd_srv_subject,USERNAME,userName,String,,,
