Extractor,Field,Field Description,UniqueKey,ForeignKey,DataType,ReferenceTableIndicator,RawTable,CleansedTable,RawColumnName,CleansedColumnName,TransformTag,CustomTransform,Lookup,Ingest?,Lookup Code
BMS_9999999_115_T9999999_105,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_105,cleansed.swirl_bms_9999999_115_t9999999_105,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_115_T9999999_105,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_115_t9999999_105,cleansed.swirl_bms_9999999_115_t9999999_105,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_115_T9999999_105,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_105,cleansed.swirl_bms_9999999_115_t9999999_105,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_115_T9999999_106,BMS_9999999_1452,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_106,cleansed.swirl_bms_9999999_115_t9999999_106,BMS_9999999_1452,comments,,,,TRUE,
BMS_9999999_115_T9999999_106,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_115_t9999999_106,cleansed.swirl_bms_9999999_115_t9999999_106,BMS_ID,id,,,,TRUE,
BMS_9999999_115_T9999999_106,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_106,cleansed.swirl_bms_9999999_115_t9999999_106,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_115_T9999999_106,BMS_9999999_1450,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_106,cleansed.swirl_bms_9999999_115_t9999999_106,BMS_9999999_1450,pacemakerFitted,,,,TRUE,
BMS_9999999_115_T9999999_106,BMS_9999999_1451,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_106,cleansed.swirl_bms_9999999_115_t9999999_106,BMS_9999999_1451,undergoAnEcg,,,,TRUE,
BMS_9999999_115_T9999999_106,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_106,cleansed.swirl_bms_9999999_115_t9999999_106,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_115_T9999999_106,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_115_t9999999_106,cleansed.swirl_bms_9999999_115_t9999999_106,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_115_T9999999_106,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_106,cleansed.swirl_bms_9999999_115_t9999999_106,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_115_T9999999_107,BMS_9999999_1456,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_107,cleansed.swirl_bms_9999999_115_t9999999_107,BMS_9999999_1456,comments,,,,TRUE,
BMS_9999999_115_T9999999_107,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_115_t9999999_107,cleansed.swirl_bms_9999999_115_t9999999_107,BMS_ID,id,,,,TRUE,
BMS_9999999_115_T9999999_107,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_107,cleansed.swirl_bms_9999999_115_t9999999_107,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_115_T9999999_107,BMS_9999999_1455,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_107,cleansed.swirl_bms_9999999_115_t9999999_107,BMS_9999999_1455,operationScars,,,,TRUE,
BMS_9999999_115_T9999999_107,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_107,cleansed.swirl_bms_9999999_115_t9999999_107,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_115_T9999999_107,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_115_t9999999_107,cleansed.swirl_bms_9999999_115_t9999999_107,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_115_T9999999_107,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_107,cleansed.swirl_bms_9999999_115_t9999999_107,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_115_T9999999_108,BMS_9999999_2105,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_108,cleansed.swirl_bms_9999999_115_t9999999_108,BMS_9999999_2105,comments,,,,TRUE,
BMS_9999999_115_T9999999_108,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_115_t9999999_108,cleansed.swirl_bms_9999999_115_t9999999_108,BMS_ID,id,,,,TRUE,
BMS_9999999_115_T9999999_108,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_108,cleansed.swirl_bms_9999999_115_t9999999_108,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_115_T9999999_108,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_108,cleansed.swirl_bms_9999999_115_t9999999_108,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_115_T9999999_108,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_115_t9999999_108,cleansed.swirl_bms_9999999_115_t9999999_108,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_115_T9999999_108,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_108,cleansed.swirl_bms_9999999_115_t9999999_108,BMS_WFTEMPID,wFTempId,,,,TRUE,
BMS_9999999_115_T9999999_109,BMS_9999999_3906,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,BMS_9999999_3906,comments,,,,TRUE,
BMS_9999999_115_T9999999_109,BMS_9999999_1509,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,BMS_9999999_1509,doYouSufferFromEpilepsy,,,,TRUE,
BMS_9999999_115_T9999999_109,BMS_9999999_1508,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,BMS_9999999_1508,generalComments,,,,TRUE,
BMS_9999999_115_T9999999_109,BMS_9999999_1511,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,BMS_9999999_1511,haveYouHadAnyAttacksInTheLast2Years,,,,TRUE,
BMS_9999999_115_T9999999_109,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,BMS_ID,id,,,,TRUE,
BMS_9999999_115_T9999999_109,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_115_T9999999_109,BMS_9999999_1512,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,BMS_9999999_1512,medication,,,,TRUE,
BMS_9999999_115_T9999999_109,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_115_T9999999_109,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_115_T9999999_109,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_109,cleansed.swirl_bms_9999999_115_t9999999_109,BMS_WFTEMPID,wFTempId,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,,audioCategory,,"concat(BMS_9999999_1569,'||','0000101_290')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1569,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1569,audioCategoryCode,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_3910,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_3910,healthPromotion,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_ID,id,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1556,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1556,leftEar1000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1557,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1557,leftEar2000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1558,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1558,leftEar3000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1559,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1559,leftEar4000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1555,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1555,leftEar500Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1560,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1560,leftEar6000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1561,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1561,leftEar8000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_LOCKED,locked,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_3907,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_3907,medicalHealthPractitionerComments,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_3908,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_3908,occupationalHealthPractitionerComments,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1563,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1563,rightEar1000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1564,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1564,rightEar2000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1565,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1565,rightEar3000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1566,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1566,rightEar4000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1562,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1562,rightEar500Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1567,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1567,rightEar6000Hz,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1568,,,,FLOAT,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1568,rightEar8000Hz,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,,typeOfAudiogram,,"concat(BMS_9999999_1554,'||','0000101_288')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_110,BMS_9999999_1554,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_9999999_1554,typeOfAudiogramCode,,,,TRUE,
BMS_9999999_115_T9999999_110,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_115_T9999999_110,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_110,cleansed.swirl_bms_9999999_115_t9999999_110,BMS_WFTEMPID,wFTempId,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,colour,,"concat(BMS_9999999_1588,'||','9999999_294')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1588,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1588,colourCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,colourVision,,"concat(BMS_9999999_1576,'||','9999999_295')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1576,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1576,colourVisionCode,,,,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1599,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1599,comments,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,bms_9999999_115_t9999999_111_depth,,"concat(BMS_9999999_1587,'||','9999999_293')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1587,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1587,depthCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,depthPerception,,"concat(BMS_9999999_1575,'||','9999999_529')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1575,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1575,depthPerceptionCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farBoth,,"concat(BMS_9999999_1581,'||','9999999_531')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1581,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1581,farBothCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farBothResult,,"concat(BMS_9999999_1582,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1582,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1582,farBothResultCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farLateral,,"concat(BMS_9999999_1579,'||','9999999_531')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1579,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1579,farLateralCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farLateralResult,,"concat(BMS_9999999_1580,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1580,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1580,farLateralResultCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farLeft,,"concat(BMS_9999999_1585,'||','9999999_531')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1585,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1585,farLeftCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farLeftResult,,"concat(BMS_9999999_1586,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1586,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1586,farLeftResultCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farRight,,"concat(BMS_9999999_1583,'||','9999999_531')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1583,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1583,farRightCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farRightResult,,"concat(BMS_9999999_1584,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1584,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1584,farRightResultCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farVertical,,"concat(BMS_9999999_1577,'||','9999999_530')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1577,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1577,farVerticalCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,farVerticalResult,,"concat(BMS_9999999_1578,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1578,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1578,farVerticalResultCode,,,,TRUE,
BMS_9999999_115_T9999999_111,BMS_ID,,Y,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_ID,id,,,,TRUE,
BMS_9999999_115_T9999999_111,BMS_LOCKED,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_LOCKED,locked,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearBoth,,"concat(BMS_9999999_1593,'||','9999999_531')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1593,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1593,nearBothCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearBothResult,,"concat(BMS_9999999_1594,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1594,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1594,nearBothResultCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearLateral,,"concat(BMS_9999999_1591,'||','9999999_531')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1591,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1591,nearLateralCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearLateralResult,,"concat(BMS_9999999_1592,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1592,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1592,nearLateralResultCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearLeft,,"concat(BMS_9999999_1597,'||','9999999_531')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1597,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1597,nearLeftCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearLeftResult,,"concat(BMS_9999999_1598,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1598,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1598,nearLeftResultCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearRight,,"concat(BMS_9999999_1595,'||','9999999_531')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1595,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1595,nearRightCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearRightResult,,"concat(BMS_9999999_1596,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1596,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1596,nearRightResultCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearVertical,,"concat(BMS_9999999_1589,'||','9999999_530')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1589,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1589,nearVerticalCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,nearVerticalResult,,"concat(BMS_9999999_1590,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1590,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1590,nearVerticalResultCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,snellenBothEyes,,"concat(BMS_9999999_2553,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_2553,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_2553,snellenBothEyesCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,snellenLeftEye,,"concat(BMS_9999999_1574,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_1574,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_1574,snellenLeftEyeCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,,snellenRightEye,,"concat(BMS_9999999_2552,'||','9999999_291')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_111,BMS_9999999_2552,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_9999999_2552,snellenRightEyeCode,,,,TRUE,
BMS_9999999_115_T9999999_111,UNIQUEID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,UNIQUEID,uniqueId,,,,TRUE,
BMS_9999999_115_T9999999_111,BMS_VERSIONNO,,,,INTEGER,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_VERSIONNO,versionNumber,,,,TRUE,
BMS_9999999_115_T9999999_111,BMS_WFTEMPID,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_111,cleansed.swirl_bms_9999999_115_t9999999_111,BMS_WFTEMPID,wFTempId,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_112,cleansed.swirl_bms_9999999_115_t9999999_112,,bilirubin,,"concat(BMS_9999999_1600,'||','9999999_296')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_112,BMS_9999999_1600,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_112,cleansed.swirl_bms_9999999_115_t9999999_112,BMS_9999999_1600,bilirubinCode,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_112,cleansed.swirl_bms_9999999_115_t9999999_112,,blood,,"concat(BMS_9999999_1601,'||','9999999_296')",lookup-swirl,TRUE,
BMS_9999999_115_T9999999_112,BMS_9999999_1601,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_112,cleansed.swirl_bms_9999999_115_t9999999_112,BMS_9999999_1601,bloodCode,,,,TRUE,
BMS_9999999_115_T9999999_112,BMS_9999999_1607,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_112,cleansed.swirl_bms_9999999_115_t9999999_112,BMS_9999999_1607,comments,,,,TRUE,
,,,,,STRING,,raw.swirl_bms_9999999_115_t9999999_112,cleansed.swirl_bms_9999999_115_t9999999_112,,glucose,,"concat(BMS_9999999_1602,'||','9999999_296')",lookup-swirl,TRUE,
